Comment,Sentiment
"Next sama atta petir, young lex, erpan, dll setuju like :y",Positif
Semangat bg,Positif
"Bang jerome mau sarann
Part selanjutnya mendingan pada zoom bareng"" ga sihh ga satu"" kayak gini pasti lebih seruu. Kan ga garing gitu klo pas ngelawak biar pada ketawa semua juga. Trs bisa kayak pada cepet""an jawab. Asli pasti seru abisss",Positif
"Mantap bang Jerome seru banget kontennya, bisa belajar matematika jadi lebih seruuuu 🥳",Positif
"Klaw bisa setiap episode nya ada komika nya, biar seru",Positif
Salah 1 nih...yg 10^-2. Baru tahu ada matematika kyk gini hahahaha...btw mas hansol pinter bgt 👍👍👍,Positif
Seruuuu banget,Positif
"Saran aku Bang

Topik: Pengetahuan umum/wawasan dunia
Bintang tamu: Pelawak, misalnya Komeng, Sule, Andre, Cak Lontong, Bolot, dll

Pasti seru :D",Positif
"SUKAAA, WE NEED MOREEE",Positif
Bang saya minta tolong sama bang Jerome tolong panggil bang fadil itu dengan sopan soal nya bang fadil itu lebih tua dari lu bang jer,Negatif
Lanjjutt ditunggu part part selanjutnyaaa!!!,Positif
Seruuu parahhhh,Positif
Bintang tamu bang qorygore bang,Netral
Pengetahuan umum boleh tu bang,Positif
"Next :
- Keanu agl
- Indira Khalista
- Jessica Jane",Netral
"Bikin lagi yg kayak gini dong bang jer, seruuu jadi ikutan belajar",Positif
"di tunggu part selanjut nyaaaaaa, seru parah",Positif
Lanjutkan 👍👍,Positif
"fix fadil pemeran utama ""pinter""",Positif
"Seru, ngakak, gue bangga sm myself sih bisa jawab smua, padhl g pake kalku",Positif
bintang tamu nya sobat hape.....wkwkwk,Netral
Suka konten matematika dasar gini 😍 bikin flashback jaman sekolah dan otomatis ikut mikir dan penasaran jawabannya ☺️,Positif
"Bagus konten nya, mengingatkan sm pelajaran disekolah wkwk",Positif
atta halilintar bang jerr,Netral
Next tsanaaaaa,Netral
Sama guru matematika bang,Netral
Test matematika sama YouTuber gaming bang,Netral
"DZAWIN NUR PLS!!!!  DIA PINTER WOOOI DULU PERNAH JUARA LOMBA ROBOTIKKKKK!! trs pas kecil, dia tk tp bisa ngerjain soal mtk kelas 2 sd, di pesantren juga pernah jadi MC 3 bahasa (indo, arab, inggris).. pengen tau kalo sesama orang pinter ketemu kek gimanaa",Positif
Bikin lagi bang,Positif
BUAT GINI LAGI KAK TAPI COBA SAMA KAK KORII😂!!,Positif
Bikin lagi,Positif
Wajib Bikin lagi!!!,Positif
"Ini bukan tes judulnya bang, tapi Jerome ngajarin Fadil wkwkwkwk makasih kontenya bang menyenangkan",Positif
Seruuuu,Positif
"Suka bgt kak,malah ikutan ngitung jugaa. Seru nya dpt,plajarannya juga dpt🤗",Positif
"Banyakin lagi konten gini bangg, asik bgttt. Bisa pengetahuan umum Indonesia  ataupun dunia bisa juga khusu utk mata pelajaran yg lain. Bisa juga matematika part2😭😭😭👍🏻👍🏻👍🏻",Positif
Untuk sementara lanjutkan konten yang ini... Soal nya seruuu... Dan saya juga ikut mikirrrr,Positif
Tomo di ajak dong,Netral
invite samsolese dong bang jer😌,Netral
Kapan-kapan ambil pesertanya dari subscriber kak,Netral
"History jer, aku suka kebalik BPUPKI sama PPKI. Padahal kalo tahu kepanjangan dan fungsi badan itu gak akan kebalik. Cuma mungkin lebih bagus story telling kali. 🤣",Netral
Next sama subscriber dong bg jer.,Netral
Bang tretan muslim,Netral
Lanjut bang jer,Positif
Keren nih patut di coba ke mahasiswa juga🤣,Positif
SUKA BGTTT KA JERR,Positif
"Allah Subhanahu Wa Ta'ala berfirman:

لَا يُكَلِّفُ اللّٰهُ نَفْسًا اِلَّا وُسْعَهَا ۗ لَهَا مَا كَسَبَتْ وَعَلَيْهَا مَا اكْتَسَبَتْ ۗ رَبَّنَا لَا تُؤَاخِذْنَاۤ اِنْ نَّسِيْنَاۤ اَوْ اَخْطَأْنَا ۚ رَبَّنَا وَلَا تَحْمِلْ عَلَيْنَاۤ اِصْرًا كَمَا حَمَلْتَهٗ عَلَى الَّذِيْنَ مِنْ قَبْلِنَا ۚ رَبَّنَا وَلَا تُحَمِّلْنَا مَا لَا طَا قَةَ لَنَا بِهٖ ۚ وَا عْفُ عَنَّا ۗ وَا غْفِرْ لَنَا ۗ وَا رْحَمْنَا ۗ اَنْتَ مَوْلٰٮنَا فَا نْصُرْنَا عَلَى الْقَوْمِ الْكٰفِرِيْنَ
laa yukallifullohu nafsan illaa wus'ahaa, lahaa maa kasabat wa 'alaihaa maktasabat, robbanaa laa tu-aakhiznaaa in nasiinaaa au akhtho-naa, robbanaa wa laa tahmil 'alainaaa ishrong kamaa hamaltahuu 'alallaziina ming qoblinaa, robbanaa wa laa tuhammilnaa maa laa thooqota lanaa bih, wa'fu 'annaa, waghfir lanaa, war-hamnaa, angta maulaanaa fangshurnaa 'alal-qoumil-kaafiriin

""Allah tidak membebani seseorang melainkan sesuai dengan kesanggupannya. Dia mendapat (pahala) dari (kebajikan) yang dikerjakannya dan dia mendapat (siksa) dari (kejahatan) yang diperbuatnya. (Mereka berdoa), ""Ya Tuhan kami, janganlah Engkau hukum kami jika kami lupa atau kami melakukan kesalahan. Ya Tuhan kami, janganlah Engkau bebani kami dengan beban yang berat sebagaimana Engkau bebankan kepada orang-orang sebelum kami. Ya Tuhan kami, janganlah Engkau pikulkan kepada kami apa yang tidak sanggup kami memikulnya. Maafkanlah kami, ampunilah kami, dan rahmatilah kami. Engkaulah pelindung kami, maka tolonglah kami menghadapi orang-orang kafir.""""
(QS. Al-Baqarah 2: Ayat 286)

* Via Al-Qur'an Indonesia https://quran-id.com",Netral
" @tasyadwipriyatna3145  kk,😅o",Netral
Menghibur sambil belajar...,Positif
sekali² ajakin penonton dong main ginian 😅 random aja gitu....,Netral
P,Netral
Bang room tour dong,Netral
"Kapan bikin Vlog Tes Matematika lagi ? Terus undang Prilly Latuconsina , Ajil Ditto , Endy Arfian , Debo Andryos , Bryan Domani , Megan Domani , seperti nya sangat seru versi Artis",Positif
Kan bikin pelajaran kimis dong,Netral
Sumpah bg fadil gemez bgt🤩,Positif
Yukkk,Netral
main sama sultan lagi,Netral
Gtuisyw❤😊😂😢,Netral
BOY WILLIAM KENAPA ENGGA DITEST?,Netral
Yoii,Netral
bikin ginian lagi tapi boy wiliam sama maudy ayunda coba jer,Netral
"Seru bang Jerome,ikutan mikir 😂",Positif
coba undang ko Audrey sama kak Winda nata,Netral
Gw dukung lah bakalan ads perkembanhan dari channel kamu jadi ttep buaf konten dan bikin para genetadi muda di indonesia tetep jalan,Positif
Terusin aja bos,Netral
Seru bgt nih kalau semua salah 😂😂 serasa nostalgia 😂,Positif
bener emang kata jerome gausah pake pulpen. apal jadi cepet. 22×7=154 😅😅,Netral
"Seruh si Jerome..
Sekalian review pelajaran dasar
Makasih Jerome",Positif
rewatch hhehhehe bingung mau nnton apa jd klik ini ajh,Positif
Gara gara nonton vidio bg Jerome jadinya aku tau rumus2 matematika,Positif
"Total kemungkinan, total kepastian..apasih dil 😂",Negatif
"Abis minta maap, minta opsi ABCD 😂",Netral
Boleh saia coret muka saya sendiri gak 😂,Netral
Fadil tipe murid yg ngabisin energi guru 😂,Negatif
"Segitiganya aja baru tau, palagi rumusnya 😂",Netral
Lulus SD nyogok 😂,Negatif
"Singkat, padat, 3.",Positif
"GELOO JADI VID TERPOPULER SELAMA INI, MENYALA BANG JERR 🔥🔥🔥",Positif
FADIL WKWKWK,Netral
分からない言葉たくさんあるから全部理解出来るわけじゃないけど、この人たちがめっちゃ笑って楽しそうなの見てるとこっちも楽しくなるwwww笑わせてくれてありがとうございますm(_ _)m,Netral
Lucu tapi miris orang kaya tapi ...😅,Negatif
Boleh aku coret mukaku sendiri bang jerome...,Netral
"Bang david bingung nya auto focus , bokeh.. dan 😂 muka blank kaya hp abal abal.

Semangat bang.. orang punya kelebihan masing2 yaa",Netral
"Liat video ini,kaya di dunia lain. Gk ngerti blas yg di bahas😂",Netral
Soal 9 smp aja ada di sd😅,Netral
hansoi pinter cok,Positif
"Disini terlihat sistem pendidikan indonesia dan korea beda bgt, mas hansol paling cepat jawabnya.",Netral
Rumus nya gini yang jarang banget muncul berarti dia paling cepet kalo jawab + pinter,Positif
Walaupun aku masih kelas 3 sd tapi bener semua,Positif
Collab beacon cream dong kak,Positif
"5:40
Menurut saya cara menghubungkan nya tinggal
Misalnya 
Panjang sisi miringnya kayak tadi 15, terus sisi lainnya kan 9,
Nah terus saya tinggal ngitung
(15+9) ÷2 jadinya 12",Netral
aku aja dari malaysia yang berumur 12 pun bisa walau pun gua gak belajar lagiiii,Netral
Ga yakin gw emon pasti liat liat google liat aj lirikan mata nya😅😅😅,Positif
Bang jerome coba test matematika nya willie salim bang,Negatif
Fadil cowok beda 😂 anjay ngantri 😂 cuy 😂 cam taik mas ngga apa kan belajar dari kamu 😊,Netral
"Menit 25.24 , 4 tambah 5 satu😂",Negatif
KALO YTBER CILIK GMNA BANG BIKIN JUGA ASIK. TAU,Netral
Bikin dongg sama anak2 coc plsss pengetahuan umum cobaa,Positif
"Jerrrr bikin lagiii dong versi pengetahuan umumnyaaaa, rematch",Netral
Gue nonton konten ini jd ikutan ngitung hahahahaha,Netral
Kayak rasio dan sebagianya,Positif
hansol kan sekolah di malang. bukan di korea,Netral
Mtk suka bgt. Bener semua,Positif
Fadil buat analisa minus bgt. Kecerdasannya seni,Negatif
Gokil banget.. ini yakin😂😂 cara belajar yg mengasikkan,Positif
Lanjuuutttt part selanjutnyaa..liatin reaksi peserta tp jg sekaligus mengedukasi 👍👍,Positif
"jeeeeerrr bikin ginian lagi dong, udah lama kamu ga bikin ginian huhu",Positif
Teringatkan lagi sama pangkat minus wkwkwk,Netral
Ajak keanu seru pasti ni,Positif
Fadil adalah gue pas dapet soal matek🤣🤣,Netral
"tiba tiba lewat lagi, rewatch, ga nyangka udah 2 tahun",Netral
"Gw awalnya ngitung minus nya make garis bilangan🗿,trus yng 10 baru gw kali🗿",Netral
"Nrrti disini waktu gw sd, bukn matematika yng susah tapi gwnya yng bodoh🗿",Negatif
Fadil bodo bgt anjir wkwk,Negatif
lain kali saya ikutan dong kak😁,Positif
Fadil adalah tipe murid yang bikin guru darah tinggi 😂,Negatif
Mas hansoll kerennnn sma gadjetin😂😂😂😂😂,Positif
Ya allah.   Nonton lgiii...  Karena lewatt beranda lgi😂😂😂😂😂😂😂seruuuuu,Positif
Ayo lanjutin tes iniiiiiii,Positif
Udah dikasitau jawabannya pun dia ga ngerti wkwk,Negatif
Jerome polin vs Albert aeinstein win nan siapa yah,Netral
Sakit perut akuh,Positif
ngakak liat bang fadil jawab 3🤣🤣,Positif
fadhil lawak kwookwokwokwokwok,Positif
"1:21 ""3"" ngakak banget 😂",Positif
"""INI ADALAH NOMOR TOGEL""😂😂",Netral
Yg Masih nonton 2024 👆😅😅,Netral
Kangen banget era ini :(,Positif
kok. bisa ya,Netral
"Saya nggak benci mtk, tapi saya benci gurunya... udah galak, killer pula.. makanya nggak gw pelajari..😂",Negatif
"FADIL BANGKE , GUE NGAKAK .. JAWABANNYA ""PELUANGNYA 100% KANN GAMBAR 2.2NYA"" 😂😂😂😂😂😂",Positif
"Next Math Battle sama komika/standup comedians bg!
yg harus ada : Abdur Arsyad, Bene Dion 😂",Positif
Bang Fadil kenapa wajahnya imut ya 😂,Positif
Terdorong untuk belajar matematika lagi❤,Positif
Nonton ini 2024,Netral
Sebenarnya matematika itu seru kalo jerome yang ngasih soal tapi kalo guru kita yang ngasih soal auto bingung😂,Positif
"Aku baru nonton konten ini stelah nonton university war, coba bang jerome dan mas hansol ikutan acara yg mirip university war versi dewasa nya wkwkwk.. Pastii seru polll ✨, dan semoga ada variety indo yg tema nya adu kecerdasan + logika 🙌",Positif
"WKWKWKWK LUCU BGT 


APALAGI PAS BANG FADIL NGOMONG ' TIGA ' 😂😂😂😂",Positif
Wkwk fadil lawak bgt😭😭,Positif
Wkwwkw asbun si fadil,Netral
PLIIISSS BANYAKIN KONTEN KAYAK GINI DOONK. GW REWATCH SAMPE BELASAN X JUGA TETAP KOCAKK.,Positif
Saya dari 2024🎉,Netral
Mas Hansol keren....🎉🎉🎉,Positif
Kak fadil lagi bimbel matematika😂😂,Netral
Soal pertama jawabannya salah,Negatif
Fadhil bikin jerome ketawa sampe tersedak 😂🤣,Positif
bikin yg kaya gini aja bang jerome.. lebih seru 😁,Positif
Mas Hansol org Korea. The real drama Korea. Dlm drama anak sekolah Korea belajar dr pagi ampe tengah mlm kdg ampe jm 2 pagi. Jdi gk heran dia lancar jawab tanpa lama oret2😂,Netral
Ya alloh seru banget ❤❤❤😂,Positif
Yg seru pesertanya gokil.. Matematika nya mumeeeeeet,Positif
pingin lebih pintar lagi rajin keramas karna menyuci kepala itu sehat darah mengalir lancar otak menjadi encer coba saja kalau kita mandi rambut kepala ngga basah pasti ada yang kurang ya kan beb  mandi yuk mas jangan lupa keramas ya beb pikiran tenang rambut selalu wangi kalau wangi kamupun ngga bosan  hehe gendong dong beb masih di tempat tidur ni hehe muah,Netral
banyak banget like nya 🗿,Positif
Kalo Fadil lebih ke diajarin sih bukan di tes😊,Netral
😂😂😂 tapi benarkan wangi rambut wangi otak pun jadi happy,Positif
"vlog nya ngak ada NGASIH uang ke panti asuhan / ORANG MISKIN , subsciber udah 10,4 jt pasti banyak uangnya, pasti dari ORANG ISLAM yang banyak kasih subsciber . HIDUP nya sudah senang senang.

hai Kaum MUSLIM jangan  subscribe orang NON Islam,  subscribe lah orang sesama MUslim walaupun ngak menarik vlognya.",Negatif
"vlog nya ngak ada NGASIH uang ke panti asuhan / ORANG MISKIN , subsciber udah 10,4 jt pasti banyak uangnya, pasti dari ORANG ISLAM yang banyak kasih subsciber . HIDUP nya sudah senang senang.

hai Kaum MUSLIM jangan  subscribe orang NON Islam,  subscribe lah orang sesama MUslim walaupun ngak menarik vlognya.",Negatif
Sedih liat fadil😂,Negatif
Cok ngakak max,Positif
bikin lagi dong tapi yang ditest public figure yang udah om om atau tante tante,Positif
Bikin lagi dong kk,Positif
"sekian banyak konten bang jer, ini yg paling sering gue ulang2, seseruu ituu",Positif
"Jerome tolong hitungin dong luas bidang berikut.

Lebar blkg.
10.35+10,84 = 21.19
Lebar depan = 19.87

Panjang kirii 24.7
Panjang kanan  15.91",Netral
"Seru banget juga aku suka banget pelajaran matematika dan itu materi yang aku sukain bangeet
Maaantaap kak jerome",Positif
fadil adalah gw ketika di kelas😭,Netral
Fadil kayak aku kalo belajar mtk :),Netral
Bg bintang berkata:untung lu(Jerome polin) gk jadi KEMENDIKBUD 😂😂😂,Positif
"Pas ketemu soal no 1 , baru nyadar kelas 6 , baru selesai belajar rumus lingkaran 🤣🤣🤣",Netral
Kapan konten kek gini diada lagii seruhh banget lohhh🤣❤️❤️,Positif
Bintang emon : sebenernya wallahualam sih jer😂😂😂,Netral
"Gua nonton sini cuman karna bg David yg aku kenal, ada gak yg sama kayak aku ?",Netral
"bikin lagii bang konten kaya gni, kebetulan ak kls 6, ak lihat² pelajaran nya kebanyakan pelajaran kelas 6, jdi ak jg bisa ngerjain soalnya sambil memahami",Positif
saking cepetnya bang hansol ngitung sampe screen timenya cuma kebagian dikit 😭,Netral
"Halo kak, ini ada matematikanya ga ya?? Saya pernah coba donor darah, tapi darahku terlalu kental. Nah hampir ±1 jam saya donor cuma sekitar setengah pouch aja. Kira² saya harus minum air berapa liter dan berapa lama ya??",Netral
Cil bocil,Netral
"Alah adu domba, darimana lo tau Jerome kaga sedekah? Klo emg sedekah ga sepantasnya di bikin vlog ntar di kira ga ikhlas. Dan lo kenapa bawa2 agama? Yg penting kontennya kaga rasis ga masalah.",Positif
Aku sangat menyukai matematika.❤❤❤ Kapan kapan ikut donk,Positif
Bang hansol pinter banget gokiillll,Positif
Sumpah ngakak so hard😂😂 apalagi pas bagian fadil dan bintang emon hahah . Knp loh gue baru nntn skrg huhu,Positif
ngajarin fadil hrs bnyk sabar wkwkkk,Positif
Jdi suka matematika kalo Guru / Dosen nya kyak jerome,Positif
Ka Jerom coba acak ka ria ricis untuk colleb,Netral
Belajar mtk cuman ngarep buat diajak collab😂😂😂,Netral
"Gemesh banget komuk ka Fadil, sorry baru lihat sekrang wkwkkw",Positif
Bang nama ig nya apa?,Netral
"Kayak familiar, nomor 225 kok kaya nama KA sama pesawat yak, apakah tragedi bintaro KA 225 VS KA 220 sama pesawat ANTONOV AN225 MRIYA!!??",Netral
Bg soal pertama kek soal kls 6,Netral
kalo grunya jerome mah gw jadi semangat masuk,Positif
David ngeri anjirr,Positif
"kak jerome pertanyaan yang 2,4,4,5,6,8,16,7,[....],[....] aku langsung tau jawabannya loh 
jawabanya adalah 32 dan 8 aku kelas 4",Positif
Ngakak cukk😂😂😂,Positif
Kayaknya kalau mas jeromi yg ngajarin matematika lumayan pinter,Positif
GAK BERENTI LIAT FADIL NGAKAK 😭😭,Positif
Aku jer tes❤ 0:45,Netral
Bikin kuis sama arfan lagi bro,Positif
Salah satu soalnya kyk skip counting tapi bkan 🤭,Netral
Hai kak coba kayak gitu tapi khusus untuk folower aja gimana kak,Netral
NGAKAK LIAT FADHIL DAN SEJAUH INI FADHIL YANG PALING BODOK🤣🤣🤣,Positif
Bintang emon aku bgt😂. Dulu tukeran jawaban. Aku bhs inggris tukeran sm temenku matematika😂,Netral
coba battle sama komika abdur arsyad guru matematika kak jer,Netral
Bang bikin lagii donggg😄,Positif
BOY WILLIAM KENAPA ENGGA DITEST?,Netral
bos,Netral
FADILL😭😭😭,Netral
Suka suka suka..tambah lagi bang,Positif
"Aku nonton berkali2 loh nggk pernah bosen ini,sampe sakit perut aku ketawa 😂😂",Positif
"Klo fadhil bukan Tes matematika tapi belajar matematika wkwkwkwk

Sama mas hansol kan org korea dan setau ku waktu belajar org korea itu bisa sampe malem jdinya bisa jawab cepet keren",Positif
Kegampangan soalnya 😑😑,Netral
"Pola bagi fadil ""nomer togel ga tuh"" 🤣😂",Netral
Mas Jerome salam kenal. Asli Surabaya kah?,Netral
Keren 15jt views,Positif
Hirotada Redifan itu diajakin 😂,Netral
"ini lucu bgt anjr nonton ini gigi aku sampai kering, haha!! 😭😭",Positif
"Ngakak bgt fadil,🤣🤣🤣🤣🤣🤣😭",Positif
UPP !!!!,Netral
"Jang Hansol dari TK udh sekolah di Indo lho. Kuliah doank di Singapore.
Tapi IQ orang Korea ngga perlu diragukan memang. Masuk rekor peringkat 1 dgn rata² IQ tertinggi di dunia (gw udh lupa lembaga survei nya)",Positif
Bang Hansol TK-SMA di Malang bro,Netral
FADIL KENAPAA SII YAALLAH😭🤣🤣🤣🤣🤣🤣🤣,Netral
"no 12
trik nya petugas 225 = 81 - x
x = 225 -81 = 144
akar 144 = 12
cm bs pakai hitung cpt
hsl sisi miring digit terakhir 5.
digit terakhir hsl sisi tegak 1
5-1= 4
akar 4 = 2
jd antara 9 & 15 , pasti 12",Netral
"maaf se x ...
tentu x an, orang2 profesional, hbt, cerdas cm di lingkungan kerjanya g fokus byk gunakan rumus2/ lbh fokus pakai rumus yg lain, s4 lp rumus soal 1.
bkn u/ sombong &/ merendahkan orang lain
tp bermaksud ajak kebaikan ( ilmu yg sdh di dpt ( SD - SLTA, terutama SD) hrs diiingat dg mengajarkan kpd orang lain, & sbg motivasi bhw otak hrs trs diajak berfikir, Insya Allah g cpt pikun )
umur sy > 55 th, sdh g kerja di ktr ( dl bekerja bkn di dunia kependidikan, tp pelayanan masy. ), g pandai ilmu MIPA ( eksak) & sosial,  lulus dg nilai 6 & 7 sj sdh sangat bersyukur.
sy senang lht konten2 ilmiah spt ini ( ter msuk chanel nya dik fajrul ), agr otak trs berfikir.
u/ soal no 1, kbetulan
sblm mereka jwb
sy lsg jwb 22x7= 154, 
krn Alchamdulillah msh ingat rumus nya ( pelajaran dr SD ), & tinggal coret penyebut 7 & anka kuadrat nya.
mereka lm men jwb/ slh jwb krn lp rumus nya, yg di krn kan munkin g pernah pakai lg dlm dunia kerja nya, g diterapkan dlm kehidupan di sekitar nya, & g u/ ajari  adik2 yg msh sklh di tingkat bwh nya.",Positif
Matematik pelajaran yang membosankan menurut ku😂,Negatif
Gw ada di tim bintang,Netral
Seruuu andai aku bisa ikut☺️,Positif
Suara ketawa si fadil emang mirip yg video bebek ketawa yah🤣,Netral
Dengerin jawabannya fadil bikin gua keselek mana pas makan mie pedes lagi hahahhaa lucu bgt fadil,Positif
"5:38 ini harusnya 
9+15=24
24:2=12
Begitu aja bang ngapain panjang panjang jawababnya",Netral
gw ikut ngitung asw,Netral
Jdi pngn di ksih soal juga sm jerome😂😂,Positif
Bang jerome jadi guru dong:),Positif
Kalo dilihat ini materi kelas 8 semua,Netral
Kak jer kaya nya cocok deh jadi guru mtk di smp atau di sma,Positif
1 bang,Netral
Konten yang mencerdaskan kehidupan bangsa,Positif
Kak jerome ajak @Marinasea #marinasea,Netral
Ngakak liat bang Fadil ketawa mulu 😅😅😂😂 wkkwkwkw,Positif
ngakak banget fadil,Positif
Gue adalah fadil 😃😃,Netral
Bang fadil muka nya kaya boneka wkwkwk,Positif
